Name,LastSeen,FirstSeen,NetLastSeen,NetFirstSeen,IpAddress,MacAddress,IsOnline,SerialNumber,HardwareMACAddress,AirWatchID,MerakiID,BatteryLevel,SpaceInternalRemaining,SpaceInternalTotal,IsPosi2_6_0Installed,IsMACRandomizationDisableInstalled
OBS4114POS Android 13.0 10.41.14.115,10/6/2024 19:48,1/1/0001 12:00:00 AM,10/6/2024 19:57,2/21/2024 23:58,10.41.14.115,F40228FB1052,FALSE,R52T50ADDCP,F40228FB1052,14154,k8452e7,26,45650,52890,FALSE,FALSE
OBS4114POS Android 13.0 10.41.14.114,10/7/2024 19:47,1/1/0001 12:00:00 AM,10/7/2024 20:27,2/22/2024 3:49,10.41.14.114,F40228FB5523,TRUE,R52T50ADELY,F40228FB5523,14155,k8ade8e,58,45366,52890,FALSE,FALSE
OBS4114POS Android 13.0 10.41.14.113,10/7/2024 19:39,1/1/0001 12:00:00 AM,10/7/2024 20:27,2/21/2024 22:06,10.41.14.113,F40228FB41F6,TRUE,R52T508VL1Y,F40228FB41F6,14156,ka144b6,100,45629,52890,FALSE,FALSE
OBS4114POS Android 13.0 10.41.14.112,6/16/2024 5:08,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.41.14.112,F40228FB7BFF,FALSE,R52T508V5ZY,,14157,,97,45188,52890,FALSE,FALSE
OBS4114POS Android 13.0 10.41.14.110,10/7/2024 19:58,1/1/0001 12:00:00 AM,10/7/2024 20:27,2/22/2024 1:06,10.41.14.110,F40228FB344A,TRUE,R52T50AD86E,F40228FB344A,14158,k1a73a0,75,45642,52890,FALSE,FALSE
OBS4120POS Android 13.0 10.41.20.114,10/6/2024 10:58,1/1/0001 12:00:00 AM,10/6/2024 10:59,2/21/2024 22:51,10.41.20.114,F40228FB3617,FALSE,R52T50ABZBY,F40228FB3617,14160,kb2c07b,22,45469,52890,FALSE,FALSE
OBS4120POS Android 13.0 10.41.20.115,10/6/2024 16:12,1/1/0001 12:00:00 AM,10/6/2024 16:40,2/21/2024 18:03,10.41.20.115,F40228FB7659,FALSE,R52T50ABANM,F40228FB7659,14161,kfc7c4a,2,45163,52890,FALSE,FALSE
OBS2152POS Android 13.0 10.21.52.116,10/7/2024 19:33,1/1/0001 12:00:00 AM,10/7/2024 20:32,2/28/2024 22:35,10.21.52.116,F40228FB72E5,TRUE,R52T50AB0WY,F40228FB72E5,14164,kea4bf9,100,44779,52890,FALSE,FALSE
OBS2152POS Android 13.0 10.21.52.112,10/7/2024 19:40,1/1/0001 12:00:00 AM,10/7/2024 20:32,2/28/2024 20:55,10.21.52.112,F40228FB72DF,TRUE,R52T50ABZ6P,F40228FB72DF,14165,k52f0bf,100,45234,52890,FALSE,FALSE
OBS2152POS Android 13.0 10.21.52.111,10/7/2024 20:19,1/1/0001 12:00:00 AM,10/7/2024 20:33,2/28/2024 20:32,10.21.52.111,F40228FB43CA,TRUE,R52T50AC9GP,F40228FB43CA,14166,k6d2c4d,100,45493,52890,FALSE,FALSE
OBS2152POS Android 13.0 10.21.52.119,10/7/2024 20:18,1/1/0001 12:00:00 AM,10/7/2024 20:32,2/28/2024 18:47,10.21.52.119,F40228FB5393,TRUE,R52T50AB6TR,F40228FB5393,14167,k62ec56,100,45533,52890,FALSE,FALSE
OBS4115POS Android 13.0 10.41.15.112,10/7/2024 20:09,1/1/0001 12:00:00 AM,10/7/2024 20:27,2/29/2024 21:04,10.41.15.112,F40228FB7C65,TRUE,R52T50ACWDW,F40228FB7C65,14168,k7857e3,100,45501,52890,FALSE,FALSE
OBS2152POS Android 13.0 10.21.52.114,10/7/2024 15:54,1/1/0001 12:00:00 AM,10/7/2024 15:56,2/28/2024 17:03,10.21.52.114,F40228FBA17C,FALSE,R52T50AB9BZ,F40228FBA17C,14169,k4ef07c,18,45448,52890,FALSE,FALSE
OBS4115POS Android 13.0 10.41.15.111,10/7/2024 20:06,1/1/0001 12:00:00 AM,10/7/2024 20:27,3/1/2024 20:39,10.41.15.111,F40228FB7403,TRUE,R52T50BSXSF,F40228FB7403,14170,k139f94,100,45590,52890,FALSE,FALSE
OBS4115POS Android 13.0 10.41.15.115,10/7/2024 20:19,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.41.15.115,F40228F7B8D0,FALSE,R52T508VR6X,,14171,,100,45547,52890,FALSE,FALSE
OBS2152POS Android 13.0 10.21.52.121,10/7/2024 19:45,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.21.52.121,F40228FB1251,FALSE,R52T50ABXZW,,14172,,100,45393,52890,FALSE,FALSE
OBS4115POS Android 13.0 10.41.15.110,10/6/2024 19:15,1/1/0001 12:00:00 AM,10/6/2024 19:28,3/2/2024 1:48,10.41.15.110,F40228FB3523,FALSE,R52T50AE77K,F40228FB3523,14173,k6f84e4,100,45725,52890,FALSE,FALSE
OBS4115POS Android 13.0 10.41.15.114,10/7/2024 13:48,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.41.15.114,F40228FB4394,FALSE,R52T50AECYP,,14174,,3,45687,52890,FALSE,FALSE
OBS4115POS Android 13.0 10.41.15.113,10/7/2024 19:38,1/1/0001 12:00:00 AM,10/7/2024 20:27,2/29/2024 1:05,10.41.15.113,F40228FB764C,TRUE,R52T50ADMVH,F40228FB764C,14175,k28cc51,100,45405,52890,FALSE,FALSE
OBS4115POS Android 13.0 10.41.15.117,10/7/2024 19:39,1/1/0001 12:00:00 AM,10/7/2024 20:27,2/29/2024 5:03,10.41.15.117,F40228FB43EE,TRUE,R52T50BVJPY,F40228FB43EE,14176,k4aec71,100,45545,52890,FALSE,FALSE
OBS4115POS Android 13.0 10.41.15.121,10/7/2024 19:57,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.41.15.121,F40228FB3325,FALSE,R52T508VMNR,,14177,,100,45864,52890,FALSE,FALSE
OBS2152POS Android 13.0 10.21.52.115,10/5/2024 21:04,1/1/0001 12:00:00 AM,10/5/2024 21:49,2/29/2024 11:39,10.21.52.115,F40228FBA273,FALSE,R52T50ABDSV,F40228FBA273,14178,kea1212,100,45775,52890,FALSE,FALSE
OBS4115POS Android 13.0 10.41.15.116,10/6/2024 0:52,1/1/0001 12:00:00 AM,10/6/2024 0:57,3/1/2024 20:38,10.41.15.116,F40228F7BB26,FALSE,R52T508V11Y,F40228F7BB26,14179,k1f1dc7,99,44635,52890,FALSE,FALSE
OBS4115POS Android 13.0 10.41.15.120,10/6/2024 23:07,1/1/0001 12:00:00 AM,10/6/2024 23:31,2/29/2024 10:27,10.41.15.120,F40228FB350C,FALSE,R52T508VA0T,F40228FB350C,14180,k038fb9,100,45658,52890,FALSE,FALSE
OBS4115POS Android 13.0 10.41.15.119,10/7/2024 19:54,1/1/0001 12:00:00 AM,10/7/2024 20:27,3/1/2024 1:09,10.41.15.119,F40228FB3317,TRUE,R52T50BVK9D,F40228FB3317,14181,k8f200e,100,45782,52890,FALSE,FALSE
OBS4115POS Android 13.0 10.41.15.118,10/7/2024 20:15,1/1/0001 12:00:00 AM,10/7/2024 20:27,2/28/2024 21:03,10.41.15.118,F40228FB51F6,TRUE,R52T50BVF1H,F40228FB51F6,14182,kf0dfa5,100,47037,52889,FALSE,FALSE
OBS2152POS Android 13.0 10.21.52.117,10/7/2024 19:44,1/1/0001 12:00:00 AM,10/7/2024 20:32,2/29/2024 5:44,10.21.52.117,F40228FBA252,TRUE,R52T50ABJ4N,F40228FBA252,14183,k08b945,100,45579,52890,FALSE,FALSE
OBS2152POS Android 13.0 10.21.52.120,10/7/2024 20:03,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.21.52.120,F40228FBA2FE,FALSE,R52T50ABGXT,,14184,,100,45452,52890,FALSE,FALSE
OBS2150POS Android 13.0 10.21.50.111,10/7/2024 19:30,1/1/0001 12:00:00 AM,10/7/2024 20:31,2/29/2024 23:39,10.21.50.111,F40228FB774F,TRUE,R52T50AEM0J,F40228FB774F,14185,k722b54,100,45580,52890,FALSE,FALSE
OBS2150POS Android 13.0 10.21.50.121,10/7/2024 19:45,1/1/0001 12:00:00 AM,10/7/2024 20:32,2/28/2024 19:30,10.21.50.121,F40228FB50AB,TRUE,R52T50AD64W,F40228FB50AB,14186,kb333ad,100,45492,52890,FALSE,FALSE
OBS2150POS Android 13.0 10.21.50.118,10/7/2024 19:52,1/1/0001 12:00:00 AM,10/7/2024 20:32,2/28/2024 13:14,10.21.50.118,F40228FB3838,TRUE,R52T50ABN6H,F40228FB3838,14187,k4037d2,100,45523,52890,FALSE,FALSE
OBS2150POS Android 13.0 10.21.50.110,10/7/2024 20:13,1/1/0001 12:00:00 AM,10/7/2024 20:32,2/29/2024 10:45,10.21.50.110,F40228FB54E2,TRUE,R52T50ACDNW,F40228FB54E2,14195,kd8927c,100,45462,52890,FALSE,FALSE
OBS2150POS Android 13.0 10.21.50.115,10/7/2024 19:30,1/1/0001 12:00:00 AM,10/7/2024 20:32,3/1/2024 22:20,10.21.50.115,F40228FB3871,TRUE,R52T50ABYNP,F40228FB3871,14204,k0fb7aa,100,45411,52890,FALSE,FALSE
OBS2150POS Android 13.0 10.21.50.112,10/7/2024 19:55,1/1/0001 12:00:00 AM,10/7/2024 20:32,2/29/2024 3:26,10.21.50.112,F40228FB5040,TRUE,R52T50ADEEJ,F40228FB5040,14205,k51deb5,100,45658,52890,FALSE,FALSE
OBS2150POS Android 13.0 10.21.50.113,10/7/2024 20:11,1/1/0001 12:00:00 AM,10/7/2024 20:32,2/28/2024 22:19,10.21.50.113,F40228FB77AA,TRUE,R52T50AB7FL,F40228FB77AA,14206,k1e6646,100,45411,52890,FALSE,FALSE
OBS2150POS Android 13.0 10.21.50.119,10/7/2024 19:59,1/1/0001 12:00:00 AM,10/7/2024 20:32,2/29/2024 8:08,10.21.50.119,F40228FB549B,TRUE,R52T50ADQRJ,F40228FB549B,14207,ka57f94,100,45133,52890,FALSE,FALSE
OBS2150POS Android 13.0 10.21.50.114,10/7/2024 20:01,1/1/0001 12:00:00 AM,10/7/2024 20:32,2/29/2024 11:10,10.21.50.114,F40228FB5493,TRUE,R52T50ADJ5F,F40228FB5493,14208,kad922c,100,45628,52890,FALSE,FALSE
OBS2015POS Android 13.0 10.20.15.110,10/7/2024 19:24,1/1/0001 12:00:00 AM,10/7/2024 20:31,3/7/2024 16:46,10.20.15.110,F40228FBA394,TRUE,R52T50BSWXR,F40228FBA394,14210,k1da5b2,18,45464,52890,FALSE,FALSE
OBS2015POS Android 13.0 10.20.15.111,10/7/2024 19:57,1/1/0001 12:00:00 AM,10/7/2024 19:58,3/7/2024 3:26,10.20.15.111,F40228FB122C,FALSE,R52T50BVF0K,F40228FB122C,14211,k4c7105,3,44442,52890,FALSE,FALSE
OBS2015POS Android 13.0 10.20.15.116,10/7/2024 20:00,1/1/0001 12:00:00 AM,9/22/2024 2:53,3/6/2024 20:24,10.20.15.116,F40228FBA4C0,FALSE,R52T50BVCCA,F40228FBA4C0,14212,k410613,100,44993,52890,FALSE,FALSE
OBS2015POS Android 13.0 10.20.15.113,10/6/2024 23:22,1/1/0001 12:00:00 AM,10/6/2024 23:40,3/6/2024 19:43,10.20.15.113,F40228FB131B,FALSE,R52T50BVKVD,F40228FB131B,14213,k208d4c,70,45460,52890,FALSE,FALSE
OBS2015POS Android 13.0 10.20.15.114,10/7/2024 20:10,1/1/0001 12:00:00 AM,10/7/2024 20:31,3/7/2024 6:38,10.20.15.114,F40228FBA386,TRUE,R52T50BSW1W,F40228FBA386,14215,k8e45ac,100,45088,52890,FALSE,FALSE
OBS2015POS Android 13.0 10.20.15.115,10/7/2024 20:03,1/1/0001 12:00:00 AM,10/7/2024 20:30,3/8/2024 15:31,10.20.15.115,F40228FBA2D4,TRUE,R52T50BVQDT,F40228FBA2D4,14216,k821419,42,45274,52890,FALSE,FALSE
OBS2015POS Android 13.0 10.20.15.117,10/6/2024 22:13,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.20.15.117,F40228FB130B,FALSE,R52T50BVKRR,,14217,,88,45311,52890,FALSE,FALSE
OBS2015POS Android 13.0 10.20.15.120,10/7/2024 20:21,1/1/0001 12:00:00 AM,10/7/2024 20:31,3/6/2024 17:15,10.20.15.120,F40228FBA1D5,TRUE,R52T50BSVSB,F40228FBA1D5,14218,ka8567d,100,44918,52890,FALSE,FALSE
OBS2015POS Android 13.0 10.20.15.118,10/7/2024 19:57,1/1/0001 12:00:00 AM,10/7/2024 20:31,3/6/2024 20:06,10.20.15.118,F40228FBA2A1,TRUE,R52T50BSYDP,F40228FBA2A1,14219,kf36295,100,45297,52890,FALSE,FALSE
OBS4476POS Android 13.0 10.44.76.120,10/7/2024 9:48,1/1/0001 12:00:00 AM,10/7/2024 16:09,2/28/2024 23:04,10.44.76.120,F40228FB7C18,FALSE,R52T508V4YD,F40228FB7C18,14221,k01ccd7,24,45508,52890,FALSE,FALSE
OBS4476POS Android 13.0 10.44.76.114,7/15/2024 19:12,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.44.76.114,F40228FB3685,FALSE,R52T50ADPMZ,,14222,,4,45319,52889,FALSE,FALSE
OBS4476POS Android 13.0 10.44.76.190,3/21/2024 21:07,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.44.76.190,F40228FB54BE,FALSE,R52T50AD1LM,,14223,,11,46247,52889,FALSE,FALSE
OBS4476POS Android 13.0 10.44.76.112,10/7/2024 20:05,1/1/0001 12:00:00 AM,10/7/2024 20:29,2/29/2024 10:01,10.44.76.112,F40228FB3670,TRUE,R52T50ADQ0A,F40228FB3670,14224,k5056e9,23,46843,52889,FALSE,FALSE
OBS4476POS Android 13.0 10.44.76.113,10/7/2024 7:35,1/1/0001 12:00:00 AM,10/7/2024 7:52,2/28/2024 22:09,10.44.76.113,F40228FB4203,FALSE,R52T508VS5K,F40228FB4203,14225,k378d07,29,46789,52889,FALSE,FALSE
OBS4476POS Android 13.0 10.44.76.110,10/7/2024 20:18,1/1/0001 12:00:00 AM,10/7/2024 20:31,3/2/2024 21:01,10.44.76.110,F40228F7BA25,TRUE,R52T508VQ0H,F40228F7BA25,14226,k45fac2,85,47061,52889,FALSE,FALSE
OBS4476POS Android 13.0 10.44.76.111,10/7/2024 20:03,1/1/0001 12:00:00 AM,10/7/2024 20:31,2/29/2024 7:17,10.44.76.111,F40228FB733B,TRUE,R52T508VMCW,F40228FB733B,14227,ke661c6,43,46948,52889,FALSE,FALSE
OBS4476POS Android 13.0 10.44.76.119,10/7/2024 17:45,1/1/0001 12:00:00 AM,10/7/2024 17:51,3/2/2024 21:23,10.44.76.119,F40228F7BBFF,FALSE,R52T508V27L,F40228F7BBFF,14228,k4da621,77,45619,52890,FALSE,FALSE
OBS4476POS Android 13.0 10.44.76.118,10/7/2024 20:20,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.44.76.118,F40228FB4215,FALSE,R52T508VJYB,,14229,,30,44872,52890,FALSE,FALSE
OBS4476POS Android 13.0 10.44.76.117,10/7/2024 20:13,1/1/0001 12:00:00 AM,10/7/2024 20:13,2/29/2024 7:02,10.44.76.117,F40228F7B9EB,FALSE,R52T508VVQR,F40228F7B9EB,14230,kaa9582,1,46807,52889,FALSE,FALSE
OBS4476POS Android 13.0 10.44.76.116,9/22/2024 9:00,1/1/0001 12:00:00 AM,9/22/2024 9:02,2/29/2024 9:58,10.44.76.116,F40228FB7BFE,FALSE,R52T50AENPP,F40228FB7BFE,14231,ke1d966,8,46283,52889,FALSE,FALSE
OBS4476POS Android 13.0 10.44.76.121,7/30/2024 0:53,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.44.76.121,F40228FB5056,FALSE,R52T50ADRCN,,14232,,8,44887,52890,FALSE,FALSE
OBS4477POS Android 13.0 10.44.77.116,10/7/2024 19:55,1/1/0001 12:00:00 AM,10/7/2024 20:31,2/29/2024 10:12,10.44.77.116,F40228FB3420,TRUE,R52T508TT8W,F40228FB3420,14233,k3563e1,100,45618,52890,FALSE,FALSE
OBS4477POS Android 13.0 10.44.77.118,10/7/2024 0:27,1/1/0001 12:00:00 AM,10/7/2024 0:51,2/29/2024 7:52,10.44.77.118,40E99B027EB6,FALSE,R52T608YY2D,40E99B027EB6,14234,k6c5593,34,45397,52890,FALSE,FALSE
OBS4477POS Android 13.0 10.44.77.117,10/7/2024 19:47,1/1/0001 12:00:00 AM,10/7/2024 20:30,2/28/2024 15:37,10.44.77.117,F40228FBE801,TRUE,R52T6032B5T,F40228FBE801,14235,k20858a,100,45386,52890,FALSE,FALSE
OBS4477POS Android 13.0 10.44.77.119,10/6/2024 4:57,1/1/0001 12:00:00 AM,10/6/2024 5:25,2/28/2024 22:34,10.44.77.119,F40228FB42B4,FALSE,R52T508VKHY,F40228FB42B4,14236,k4e507c,34,44968,52890,FALSE,FALSE
OBS4477POS Android 13.0 10.44.77.120,10/7/2024 19:38,1/1/0001 12:00:00 AM,10/7/2024 20:30,2/28/2024 18:16,10.44.77.120,F40228FE53B2,TRUE,R52T60903VP,F40228FE53B2,14237,k3a599a,100,45220,52890,FALSE,FALSE
OBS4477POS Android 13.0 10.44.77.110,10/7/2024 19:31,1/1/0001 12:00:00 AM,10/7/2024 20:31,2/28/2024 22:06,10.44.77.110,F40228FB218A,TRUE,R52T508V80N,F40228FB218A,14239,kfc985f,30,45442,52890,FALSE,FALSE
OBS4477POS Android 13.0 10.44.77.111,10/7/2024 20:15,1/1/0001 12:00:00 AM,10/7/2024 20:30,2/28/2024 15:03,10.44.77.111,F40228FB3402,TRUE,R52T50ACYQJ,F40228FB3402,14240,k94ee6f,100,45274,52890,FALSE,FALSE
OBS4477POS Android 13.0 10.44.77.113,10/7/2024 19:36,1/1/0001 12:00:00 AM,10/7/2024 20:29,3/1/2024 21:01,10.44.77.113,F40228FB7366,TRUE,R52T50ACW9E,F40228FB7366,14241,kbc4c12,100,45217,52890,FALSE,FALSE
OBS4477POS Android 13.0 10.44.77.114,10/7/2024 0:06,1/1/0001 12:00:00 AM,10/7/2024 0:20,2/28/2024 16:52,10.44.77.114,F40228FB33E2,FALSE,R52T50ACZCB,F40228FB33E2,14242,kf2b66c,61,45210,52890,FALSE,FALSE
OBS4477POS Android 13.0 10.44.77.112,10/7/2024 0:50,1/1/0001 12:00:00 AM,10/7/2024 1:36,2/28/2024 12:38,10.44.77.112,F40228FB738F,FALSE,R52T50ACXMJ,F40228FB738F,14243,kdc9a64,53,45661,52890,FALSE,FALSE
OBS4477POS Android 13.0 10.44.77.115,10/7/2024 20:15,1/1/0001 12:00:00 AM,10/7/2024 20:31,2/29/2024 2:10,10.44.77.115,F40228FB507F,TRUE,R52T50ADSTX,F40228FB507F,14244,k2c0e98,100,45239,52890,FALSE,FALSE
OBS4477POS Android 13.0 10.44.77.121,10/7/2024 20:17,1/1/0001 12:00:00 AM,10/7/2024 20:29,2/28/2024 21:01,10.44.77.121,F40228FBE7D5,TRUE,R52T6032BDZ,F40228FBE7D5,14245,k388597,100,45886,52889,FALSE,FALSE
OBS4718POS Android 13.0 10.47.18.121,10/7/2024 19:39,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.47.18.121,F40228FB3586,FALSE,R52T50ADQWB,,14246,,100,45821,52890,FALSE,FALSE
OBS4718POS Android 13.0 10.47.18.119,10/7/2024 20:06,1/1/0001 12:00:00 AM,10/7/2024 20:27,2/28/2024 17:28,10.47.18.119,F40228F7BD62,TRUE,R52T508VKME,F40228F7BD62,14247,k4ba4ca,98,44172,52890,FALSE,FALSE
OBS4718POS Android 13.0 10.47.18.118,10/7/2024 20:08,1/1/0001 12:00:00 AM,10/7/2024 20:28,2/29/2024 3:22,10.47.18.118,F40228FB439F,TRUE,R52T50AD5FL,F40228FB439F,14248,k3fec21,100,45539,52890,FALSE,FALSE
OBS4718POS Android 13.0 10.47.18.117,10/7/2024 20:15,1/1/0001 12:00:00 AM,10/7/2024 20:28,2/29/2024 12:04,10.47.18.117,F40228FB4280,TRUE,R52T50ADN0J,F40228FB4280,14249,k784b30,95,45495,52890,FALSE,FALSE
OBS4718POS Android 13.0 10.47.18.116,10/7/2024 19:41,1/1/0001 12:00:00 AM,10/7/2024 20:27,2/29/2024 1:30,10.47.18.116,F40228FB3558,TRUE,R52T50AE4BR,F40228FB3558,14250,k905262,98,45523,52890,FALSE,FALSE
OBS4718POS Android 13.0 10.47.18.114,10/7/2024 20:22,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.47.18.114,F40228FB42D9,FALSE,R52T508VLZZ,,14251,,94,44762,52890,FALSE,FALSE
OBS4718POS Android 13.0 10.47.18.113,10/7/2024 20:19,1/1/0001 12:00:00 AM,10/7/2024 20:27,6/23/2024 3:34,10.47.18.113,F40228FB427D,TRUE,R52T50AD1NL,F40228FB427D,14252,k0d30ea,100,45547,52890,FALSE,FALSE
OBS4718POS Android 13.0 10.47.18.112,10/7/2024 19:53,1/1/0001 12:00:00 AM,10/7/2024 20:27,2/28/2024 17:35,10.47.18.112,F40228FB737A,TRUE,R52T50ACV8H,F40228FB737A,14253,ka10c06,98,45473,52890,FALSE,FALSE
OBS4718POS Android 13.0 10.47.18.111,10/7/2024 19:42,1/1/0001 12:00:00 AM,10/7/2024 20:27,2/29/2024 11:02,10.47.18.111,F40228FB34F5,TRUE,R52T50ADTMY,F40228FB34F5,14254,k6b4363,87,45550,52890,FALSE,FALSE
OBS4718POS Android 13.0 10.47.18.110,10/7/2024 19:32,1/1/0001 12:00:00 AM,10/7/2024 20:28,2/29/2024 1:50,10.47.18.110,F40228FBE858,TRUE,R52T609035J,F40228FBE858,14255,k7ede82,100,45470,52890,FALSE,FALSE
OBS4718POS Android 13.0 10.47.18.120,10/7/2024 20:14,1/1/0001 12:00:00 AM,10/7/2024 20:28,2/29/2024 4:13,10.47.18.120,F40228FB54E8,TRUE,R52T50ADH3Z,F40228FB54E8,14256,k5244aa,24,45810,52890,FALSE,FALSE
OBS4718POS Android 13.0 10.47.18.115,10/7/2024 20:21,1/1/0001 12:00:00 AM,10/7/2024 20:28,2/29/2024 0:33,10.47.18.115,F40228FB32EC,TRUE,R52T50AEN6N,F40228FB32EC,14257,k65d7ba,63,45656,52890,FALSE,FALSE
OBS4478POS Android 13.0 10.44.78.118,10/7/2024 20:13,1/1/0001 12:00:00 AM,10/7/2024 20:32,2/29/2024 10:17,10.44.78.118,F40228FE5412,TRUE,R52T6090ATR,F40228FE5412,14259,kda71ee,100,45511,52890,FALSE,FALSE
OBS4478POS Android 13.0 10.44.78.117,10/7/2024 19:53,1/1/0001 12:00:00 AM,10/7/2024 20:31,2/29/2024 7:58,10.44.78.117,F40228FE54DC,TRUE,R52T60907KE,F40228FE54DC,14260,kde417d,100,45616,52890,FALSE,FALSE
OBS4478POS Android 13.0 10.44.78.116,10/7/2024 19:47,1/1/0001 12:00:00 AM,10/7/2024 20:29,2/28/2024 13:03,10.44.78.116,F40228FBE8AF,TRUE,R52T6032BJR,F40228FBE8AF,14261,k81738e,100,45413,52890,FALSE,FALSE
OBS4478POS Android 13.0 10.44.78.114,10/7/2024 20:18,1/1/0001 12:00:00 AM,10/7/2024 20:31,2/28/2024 14:02,10.44.78.114,F40228FB5002,TRUE,R52T50ADTEZ,F40228FB5002,14263,k5595ac,100,45395,52890,FALSE,FALSE
OBS4478POS Android 13.0 10.44.78.113,10/7/2024 19:42,1/1/0001 12:00:00 AM,10/7/2024 20:31,2/29/2024 10:46,10.44.78.113,F40228FB505B,TRUE,R52T50AD02K,F40228FB505B,14264,k0bcea4,100,44658,52890,FALSE,FALSE
OBS4478POS Android 13.0 10.44.78.112,10/7/2024 20:09,1/1/0001 12:00:00 AM,10/7/2024 20:31,2/28/2024 15:55,10.44.78.112,F40228FB505D,TRUE,R52T50ADLJR,F40228FB505D,14265,k8d8316,88,45460,52890,FALSE,FALSE
OBS4478POS Android 13.0 10.44.78.111,10/7/2024 19:48,1/1/0001 12:00:00 AM,10/7/2024 20:32,2/28/2024 23:32,10.44.78.111,F40228FB3540,TRUE,R52T508VMGZ,F40228FB3540,14266,k8964aa,100,45705,52890,FALSE,FALSE
OBS2152POS Android 13.0 10.21.52.113,10/7/2024 19:29,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.21.52.113,F40228FB342E,FALSE,R52T50ADF3R,,14268,,100,46941,52889,FALSE,FALSE
OBS4711POS Android 13.0 10.47.11.111,10/7/2024 20:13,1/1/0001 12:00:00 AM,10/7/2024 20:27,2/29/2024 21:17,10.47.11.111,F40228FB33A3,TRUE,R52T50ADJBB,F40228FB33A3,14269,kb5dbac,100,45780,52890,FALSE,FALSE
OBS4711POS Android 13.0 10.47.11.110,10/7/2024 19:58,1/1/0001 12:00:00 AM,10/7/2024 20:27,2/29/2024 8:09,10.47.11.110,F40228FB429D,TRUE,R52T50ADH2F,F40228FB429D,14270,ka41693,100,45748,52890,FALSE,FALSE
OBS4441POS Android 13.0 10.44.41.116,10/7/2024 19:54,1/1/0001 12:00:00 AM,10/7/2024 20:29,2/29/2024 7:31,10.44.41.116,F40228F7CAEF,TRUE,R52T508VBYY,F40228F7CAEF,14271,kf17df4,89,45573,52890,FALSE,FALSE
OBS4441POS Android 13.0 10.44.41.115,10/7/2024 19:48,1/1/0001 12:00:00 AM,10/7/2024 20:29,2/28/2024 15:05,10.44.41.115,F40228FB2174,TRUE,R52T508TZWP,F40228FB2174,14272,kcac55c,100,45668,52890,FALSE,FALSE
OBS4441POS Android 13.0 10.44.41.114,10/7/2024 20:15,1/1/0001 12:00:00 AM,10/7/2024 20:29,2/29/2024 6:57,10.44.41.114,F40228FB4207,TRUE,R52T508V0EN,F40228FB4207,14273,k33fbdb,47,45436,52890,FALSE,FALSE
OBS4441POS Android 13.0 10.44.41.120,10/7/2024 19:26,1/1/0001 12:00:00 AM,10/7/2024 20:29,2/29/2024 18:14,10.44.41.120,F40228FB3442,TRUE,R52T50AD11M,F40228FB3442,14274,k129e18,100,45887,52890,FALSE,FALSE
OBS4441POS Android 13.0 10.44.41.113,3/19/2024 19:53,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.44.41.113,F40228FB5063,FALSE,R52T50ADM3Y,,14275,,2,45706,52890,FALSE,FALSE
OBS4441POS Android 13.0 10.44.41.112,10/7/2024 20:03,1/1/0001 12:00:00 AM,10/7/2024 20:29,2/29/2024 5:40,10.44.41.112,F40228F7BAD5,TRUE,R52T508V5NX,F40228F7BAD5,14276,kfd07cb,100,45775,52890,FALSE,FALSE
OBS4441POS Android 13.0 10.44.41.111,3/26/2024 20:06,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.44.41.111,F40228FB3679,FALSE,R52T508TNBA,,14277,,98,45448,52890,FALSE,FALSE
OBS4441POS Android 13.0 10.44.41.110,8/11/2024 5:29,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.44.41.110,F40228F7BDFF,FALSE,R52T508TR8P,,14278,,1,45532,52890,FALSE,FALSE
